len	idea	target	title
7	D-Adaptation	Learning-Rate-Free Learning	Learning-Rate-Free Learning by D-Adaptation
7			Scaling Vision Transformers to 22 Billion Parameters
11	Gram Iteration	Efficient Bound of Lipschitz Constant for Convolutional Layers	Efficient Bound of Lipschitz Constant for Convolutional Layers by Gram Iteration
9	an Anytime Algorithm	Computing Optimal Decision Trees	Blossom: an Anytime Algorithm for Computing Optimal Decision Trees
6	Topological Swaps	Optimizing NOTEARS Objectives	Optimizing NOTEARS Objectives via Topological Swaps
9	Fisher Information-based Evidential Deep Learning	Uncertainty Estimation	Uncertainty Estimation by Fisher Information-based Evidential Deep Learning
8	Budget and ROI Constraints	Multi-channel Autobidding	Multi-channel Autobidding with Budget and ROI Constraints
13			Surrogate Module Learning: Reduce the Gradient Error Accumulation in Training Spiking Neural Networks
11	Characterizing Prediction Matrix	Unsupervised Accuracy Estimation	Confidence and Dispersity Speak: Characterizing Prediction Matrix for Unsupervised Accuracy Estimation
12	Inter-Model Latent Agreement	Improving Model Reliability	Great Models Think Alike: Improving Model Reliability via Inter-Model Latent Agreement
4			Hyperbolic Image-text Representations
11	Random Operation Access Specific Tile (ROAST) Hashing	Hardware-Aware Compression	Hardware-Aware Compression with Random Operation Access Specific Tile (ROAST) Hashing
11	The case	k-bit Inference Scaling Laws	The case for 4-bit precision: k-bit Inference Scaling Laws
5			Fairness in Matching under Uncertainty
9			Efficient Parametric Approximations of Neural Network Function Space Distance
11			A Large-Scale Study of Probabilistic Calibration in Neural Network Regression
11	Nearly Minimax Optimal Regret	Learning Linear Mixture Stochastic Shortest Path	Nearly Minimax Optimal Regret for Learning Linear Mixture Stochastic Shortest Path
15			On Over-Squashing in Message Passing Neural Networks: The Impact of Width, Depth, and Topology
10	Nearly-Linear Time and Streaming Algorithms	Outlier-Robust PCA	Nearly-Linear Time and Streaming Algorithms for Outlier-Robust PCA
14			Near-Optimal Cryptographic Hardness of Agnostically Learning Halfspaces and ReLU Regression under Gaussian Marginals
7	Restricting Graph Bandwidth	Improving Graph Generation	Improving Graph Generation by Restricting Graph Bandwidth
12	JKO in the Bures-Wasserstein Space	Forward-Backward Gaussian Variational Inference	Forward-Backward Gaussian Variational Inference via JKO in the Bures-Wasserstein Space
7			Subset-Based Instance Optimality in Private Estimation
12	ensembles of single-task models	Tackling multiple tasks	Pareto Manifold Learning: Tackling multiple tasks via ensembles of single-task models
11	Energy-based Models	Bayesian Reparameterization of Reward-Conditioned Reinforcement Learning	Bayesian Reparameterization of Reward-Conditioned Reinforcement Learning with Energy-based Models
10	Communication-Optimal Exact Consensus Algorithm	Decentralized SGD	DSGD-CECA: Decentralized SGD with Communication-Optimal Exact Consensus Algorithm
7	MaskCLIP	Open-Vocabulary Universal Image Segmentation	Open-Vocabulary Universal Image Segmentation with MaskCLIP
10	Language Grounding in Multi-Agent Reinforcement Learning	Entity Divider	Entity Divider with Language Grounding in Multi-Agent Reinforcement Learning
9	Guidance	A Gradient View on Diffusion Sampling	PixelAsParam: A Gradient View on Diffusion Sampling with Guidance
6	Lazy Hessians	Second-Order Optimization	Second-Order Optimization with Lazy Hessians
5	Polynomial Preconditioning	Gradient Methods	Polynomial Preconditioning for Gradient Methods
8	Structural Causal Models	On Data Manifolds Entailed	On Data Manifolds Entailed by Structural Causal Models
9	Towards Understanding and Reducing Graph Structural Noise	GNNs	Towards Understanding and Reducing Graph Structural Noise for GNNs
10	Speed-aware Transformers	End-to-end Object Detection	SpeedDETR: Speed-aware Transformers for End-to-end Object Detection
9			Understand and Modularize Generator Optimization in ELECTRA-style Pretraining
9	Diversity-enhancing Generative Network	Few-shot Hypothesis Adaptation	Diversity-enhancing Generative Network for Few-shot Hypothesis Adaptation
4			PASTA: Pessimistic Assortment Optimization
12	Adaptively Weighted Data Augmentation Consistency Regularization	Robust Optimization under Concept Shift	Adaptively Weighted Data Augmentation Consistency Regularization for Robust Optimization under Concept Shift
10			Does Sparsity Help in Learning Misspecified Linear Bandits? 8317-8333
7	Structured Subgroups	Symmetry-Aware Robot Design	Symmetry-Aware Robot Design with Structured Subgroups
8	Downlink Compression	Cross-Device Federated Learning	DoCoFL: Downlink Compression for Cross-Device Federated Learning
9			Meta-Learning the Inductive Bias of Simple Neural Circuits
15	Nonlinear Markov Chains	Self-Repellent Random Walks on General Graphs - Achieving Minimal Sampling Variance	Self-Repellent Random Walks on General Graphs - Achieving Minimal Sampling Variance via Nonlinear Markov Chains
11	Linear Time GPs	Inferring Latent Trajectories from Neural Spike Trains	Linear Time GPs for Inferring Latent Trajectories from Neural Spike Trains
9	Random Rotations	On the Convergence Rate of Gaussianization	On the Convergence Rate of Gaussianization with Random Rotations
7			PaLM-E: An Embodied Multimodal Language Model
12	Energy-Based Diffusion Models and MCMC	Compositional Generation	Reduce, Reuse, Recycle: Compositional Generation with Energy-Based Diffusion Models and MCMC
10	Multi-task Representation Learning	Pure Exploration in Linear Bandits	Multi-task Representation Learning for Pure Exploration in Linear Bandits
8	Conditional Sliced-Wasserstein Flows	Nonparametric Generative Modeling	Nonparametric Generative Modeling with Conditional Sliced-Wasserstein Flows
8			Subsample Ridge Ensembles: Equivalences and Generalized Cross-Validation
10			On Uni-Modal Feature Learning in Supervised Multi-Modal Learning
9	Large Language Models	Guiding Pretraining in Reinforcement Learning	Guiding Pretraining in Reinforcement Learning with Large Language Models
4			A Flexible Diffusion Model
8	Offset Rademacher Complexity	Fast Excess Risk Rates	Fast Excess Risk Rates via Offset Rademacher Complexity
10			Are Diffusion Models Vulnerable to Membership Inference Attacks? 8717-8730
12	Knowledge Informed Textual Data Coarsening Process	Bayesian Progressive Deep Topic Model	Bayesian Progressive Deep Topic Model with Knowledge Informed Textual Data Coarsening Process
7			Are Equivariant Equilibrium Approximators Beneficial? 8747-8778
7	Risk Decomposition	Evaluating Self-Supervised Learning	Evaluating Self-Supervised Learning via Risk Decomposition
6			Fully Dynamic Submodular Maximization over Matroids
9	Optimal No-Regret Learning	One-Sided Lipschitz Functions	Optimal No-Regret Learning for One-Sided Lipschitz Functions
8	Kernel	Integrating Prior Knowledge in Contrastive Learning	Integrating Prior Knowledge in Contrastive Learning with Kernel
14	Normalizing Flows	Generative Modeling for Differential Equations of Open Quantum Dynamics	Q-Flow: Generative Modeling for Differential Equations of Open Quantum Dynamics with Normalizing Flows
9	Gain-modulating Interneurons	Adaptive Whitening in Neural Populations	Adaptive Whitening in Neural Populations with Gain-modulating Interneurons
7	Data-Dependent Fractal Dimensions	Generalization Bounds	Generalization Bounds using Data-Dependent Fractal Dimensions
5			Multi-Objective Population Based Training
3			Neural Diffusion Processes
8	Frame Averaging Equivariant GNN	Materials Modeling	FAENet: Frame Averaging Equivariant GNN for Materials Modeling
9			Blackout Diffusion: Generative Diffusion Models in Discrete-State Spaces
7			The Computational Complexity of Concise Hypersphere Classification
6			E(n) Equivariant Message Passing Simplicial Networks
7	Strategic Incentives	Diversifying Content	Performative Recommendation: Diversifying Content via Strategic Incentives
9			Hyperparameters in Reinforcement Learning and How To Tune Them
9			Fairness in Streaming Submodular Maximization over a Matroid Constraint
7	DC programming	Difference of submodular minimization	Difference of submodular minimization via DC programming
7	Random Feature Propagation	Graph Positional Encoding	Graph Positional Encoding via Random Feature Propagation
8	Learnable Propagation Operators	Improving Graph Neural Networks	Improving Graph Neural Networks with Learnable Propagation Operators
8			Phase Transitions in the Detection of Correlated Databases
16	a compressed cover tree	A new near-linear time algorithm for k-nearest neighbor search	A new near-linear time algorithm for k-nearest neighbor search using a compressed cover tree
7	Modular Motion Programs	Motion Question Answering	Motion Question Answering via Modular Motion Programs
7			Learning Perturbations to Explain Time Series Predictions
11			Regret Minimization and Convergence to Equilibria in General-sum Markov Games
9			Delayed Bandits: When Do Intermediate Observations Help? 9374-9395
3			Scaling Spherical CNNs
7			Stochastic Gradient Descent under Markovian Sampling Schemes
8			Continual Learning in Linear Classification on Separable Data
12			A Connection between One-Step RL and Critic Regularization in Reinforcement Learning
3			Neural Status Registers
9			Learning Rate Schedules in the Presence of Distribution Shift
8	Shrinking Towards Proportional Odds	Predicting Rare Events	Predicting Rare Events by Shrinking Towards Proportional Odds
10	Free-Form Variational Inference	Gaussian Process State-Space Models	Free-Form Variational Inference for Gaussian Process State-Space Models
7	Shortcut Fine-Tuning	Optimizing DDPM Sampling	Optimizing DDPM Sampling with Shortcut Fine-Tuning
8	Dual Sampling	Accelerated k-means++	LSDS++ : Dual Sampling for Accelerated k-means++
7	Smart Initial Basis Selection	Linear Programs	Smart Initial Basis Selection for Linear Programs
8	General Covariance Data Augmentation	Neural PDE Solvers	General Covariance Data Augmentation for Neural PDE Solvers
8			The Fast Johnson-Lindenstrauss Transform Is Even Faster
8	Label Permutation in Generalized Linear Model	Regression	Regression with Label Permutation in Generalized Linear Model
7	Linear Gradient Overhead	Robust Collaborative Learning	Robust Collaborative Learning with Linear Gradient Overhead
11	Neural FIM	learning Fisher information metrics from point cloud data	Neural FIM for learning Fisher information metrics from point cloud data
12	Improved Sample Complexity	Fisher-non-degenerate Policies	Stochastic Policy Gradient Methods: Improved Sample Complexity for Fisher-non-degenerate Policies
5	Concordia	Parallel Neurosymbolic Integration	Parallel Neurosymbolic Integration with Concordia
7			Why Target Networks Stabilise Temporal Difference Methods
9	Weighted Sampling without Replacement	Deep Top-k Classification	Weighted Sampling without Replacement for Deep Top-k Classification
10	Improved Online Learning Algorithms	CTR Prediction in Ad Auctions	Improved Online Learning Algorithms for CTR Prediction in Ad Auctions
7	Fractional Denoising	3D Molecular Pre-training	Fractional Denoising for 3D Molecular Pre-training
7	Improved Algorithms	White-Box Adversarial Streams	Improved Algorithms for White-Box Adversarial Streams
