len	idea	target	title
11			How connectivity structure shapes rich and lazy learning in neural circuits
9	Scoring Rules Minimization	Probabilistic Self-supervised Representation Learning	Probabilistic Self-supervised Representation Learning via Scoring Rules Minimization
6			ARGS: Alignment as Reward-Guided Search
8	Embeddings	Multiagent Debate	Let Models Speak Ciphers: Multiagent Debate through Embeddings
9	Graph Neural Networks	Improving CDCL SAT Solving	NeuroBack: Improving CDCL SAT Solving using Graph Neural Networks
12			Understanding when Dynamics-Invariant Data Augmentations Benefit Model-free Reinforcement Learning Updates
8			Evaluating Representation Learning on the Protein Structure Universe
12			Divide and not forget: Ensemble of selectively trained experts in Continual Learning
9	Visual Domain Prompt Generation	Adapting to Distribution Shift	Adapting to Distribution Shift by Visual Domain Prompt Generation
9			Consistent4D: Consistent 360° Dynamic Object Generation from Monocular Video
3			Fiber Monte Carlo
10	Learning Neural Representations	High-Framerate Human Motion Synthesis	NeRM: Learning Neural Representations for High-Framerate Human Motion Synthesis
8	Completion for Link Prediction	Neural Common Neighbor	Neural Common Neighbor with Completion for Link Prediction
14	Gaussian Noise Injection	On the Analysis of GAN-based Image-to-Image Translation	On the Analysis of GAN-based Image-to-Image Translation with Gaussian Noise Injection
7			Transformers can optimally learn regression mixture models
9	Fair and Efficient Contribution Valuation	Vertical Federated Learning	Fair and Efficient Contribution Valuation for Vertical Federated Learning
10			Addressing Loss of Plasticity and Catastrophic Forgetting in Continual Learning
10	Homeostatic Visual Domain Adapter	Continual Test Time Adaptation	ViDA: Homeostatic Visual Domain Adapter for Continual Test Time Adaptation
11	(not so) Large Language Models	Improving Text Generation	Branch-GAN: Improving Text Generation with (not so) Large Language Models
9	Memory-Assisted Sub-Prototype Mining	Universal Domain Adaptation	Memory-Assisted Sub-Prototype Mining for Universal Domain Adaptation
9	Diverse 3D Geometry Control	Street View Generation	MagicDrive: Street View Generation with Diverse 3D Geometry Control
11	A Scalable Framework	Robust Fair Empirical Risk Minimization	f-FERM: A Scalable Framework for Robust Fair Empirical Risk Minimization
9			Towards Eliminating Hard Label Constraints in Gradient Inversion Attacks
11			The Human-AI Substitution game: active learning from a strategic labeler
9	Extracting Backdoor Functionality	Accurate Backdoor Input Detection	BaDExpert: Extracting Backdoor Functionality for Accurate Backdoor Input Detection
10	Accurate Retraining-free Pruning	Pretrained Encoder-based Language Models	Accurate Retraining-free Pruning for Pretrained Encoder-based Language Models
9	Neural SDF Flow	3D Reconstruction of Dynamic Scenes	Neural SDF Flow for 3D Reconstruction of Dynamic Scenes
7	smoothed fitness landscapes	Improving protein optimization	Improving protein optimization with smoothed fitness landscapes
19	A Physics-Informed Framework to Capture Non-Local Interaction	Scalable Molecular Dynamics Simulation	Long-Short-Range Message-Passing: A Physics-Informed Framework to Capture Non-Local Interaction for Scalable Molecular Dynamics Simulation
6	Regression-as-Classification	Conformal Prediction	Conformal Prediction via Regression-as-Classification
10	A Data-Driven Measure of Relative Uncertainty	Misclassification Detection	A Data-Driven Measure of Relative Uncertainty for Misclassification Detection
11			Understanding the Robustness of Multi-modal Contrastive Learning to Distribution Shift
3			Federated Wasserstein Distance
7	Knowledge Distillation	Improving Speculative Decoding	DistillSpec: Improving Speculative Decoding via Knowledge Distillation
12	Proximal Initialization	An Efficient Membership Inference Attack for the Diffusion Model	An Efficient Membership Inference Attack for the Diffusion Model by Proximal Initialization
8	Concept Bottleneck Models	Faithful Vision-Language Interpretation	Faithful Vision-Language Interpretation via Concept Bottleneck Models
12			Stylized Offline Reinforcement Learning: Extracting Diverse High-Quality Behaviors from Heterogeneous Datasets
11	Contextualized Label Descriptions	Generative Zero-Shot Text Classification	Gen-Z: Generative Zero-Shot Text Classification with Contextualized Label Descriptions
6	A Branching Decoder	Set Generation	A Branching Decoder for Set Generation
7			TabR: Tabular Deep Learning Meets Nearest Neighbors
12			Does Progress On Object Recognition Benchmarks Improve Generalization on Crowdsourced, Global Data?
9	LoRA-MoE	Mitigating Task Interference in MLLMs	Octavius: Mitigating Task Interference in MLLMs via LoRA-MoE
9	Difficulty-Aligned Trajectory Matching	Towards Lossless Dataset Distillation	Towards Lossless Dataset Distillation via Difficulty-Aligned Trajectory Matching
9	Functional Interpolation	Relative Positions improves Long Context Transformers	Functional Interpolation for Relative Positions improves Long Context Transformers
12			Like Oil and Water: Group Robustness Methods and Poisoning Defenses Don't Mix
10	Masked Structural Growth	2x Faster Language Model Pre-training	Masked Structural Growth for 2x Faster Language Model Pre-training
4			Understanding Addition in Transformers
10	Curriculum reinforcement learning	quantum architecture search under hardware errors	Curriculum reinforcement learning for quantum architecture search under hardware errors
10	Progressive Conditional Diffusion Models	Advancing Pose-Guided Image Synthesis	Advancing Pose-Guided Image Synthesis with Progressive Conditional Diffusion Models
8	Progressive Fourier Neural Representation	Sequential Video Compilation	Progressive Fourier Neural Representation for Sequential Video Compilation
9	Variance-aware Regret Bounds	Stochastic Contextual Dueling Bandits	Variance-aware Regret Bounds for Stochastic Contextual Dueling Bandits
11			Random Sparse Lifts: Construction, Analysis and Convergence of finite sparse networks
10	Stein Soft Actor Critic	Energy-Based Reinforcement Learning	S$2$AC: Energy-Based Reinforcement Learning with Stein Soft Actor Critic
8			Object centric architectures enable efficient causal representation learning
12	Targeted Distillation from Large Language Models	Open Named Entity Recognition	UniversalNER: Targeted Distillation from Large Language Models for Open Named Entity Recognition
8	Effectively Leveraging Capacity	Improved Deterministic Robustness Certification	Effectively Leveraging Capacity for Improved Deterministic Robustness Certification
9	Extremely Label Deficiency	Robust Training of Federated Models	Robust Training of Federated Models with Extremely Label Deficiency
9	Shapley Importance over Machine Learning Pipelines	Data Debugging	Data Debugging with Shapley Importance over Machine Learning Pipelines
9			From Graphs to Hypergraphs: Hypergraph Projection and its Reconstruction
2			Behaviour Distillation
10	Batch Styles Standardization	Towards domain-invariant Self-Supervised Learning	Towards domain-invariant Self-Supervised Learning with Batch Styles Standardization
10			On the Expressivity of Objective-Specification Formalisms in Reinforcement Learning
7	Large Language Models	Demystifying Embedding Spaces	Demystifying Embedding Spaces using Large Language Models
10			Teach LLMs to Phish: Stealing Private Information from Language Models
14	Learning Stackable and Skippable LEGO Bricks	Efficient, Reconfigurable, and Variable-Resolution Diffusion Modeling	Learning Stackable and Skippable LEGO Bricks for Efficient, Reconfigurable, and Variable-Resolution Diffusion Modeling
9			Skill Machines: Temporal Logic Skill Composition in Reinforcement Learning
6	Language-Guided State Abstractions	Learning	Learning with Language-Guided State Abstractions
13	A Newborn Embodied Turing Test	Comparing Object Segmentation Across Animals and Machines	A Newborn Embodied Turing Test for Comparing Object Segmentation Across Animals and Machines
7			Fast Equilibrium of SGD in Generic Situations
14			Closing the Gap between TD Learning and Supervised Learning - A Generalisation Point of View.
11	a Differentiable Energy Model	Neural Probabilistic Protein-Protein Docking	EBMDock: Neural Probabilistic Protein-Protein Docking via a Differentiable Energy Model
7	Diverse Projection Ensembles	Distributional Reinforcement Learning	Diverse Projection Ensembles for Distributional Reinforcement Learning
10	Transformer-Modulated Diffusion Models	Probabilistic Multivariate Time Series Forecasting	Transformer-Modulated Diffusion Models for Probabilistic Multivariate Time Series Forecasting
8	Latent Values and Censored Feedback	Learning Thresholds	Learning Thresholds with Latent Values and Censored Feedback
7	Graph Neural Networks	Counting Graph Substructures	Counting Graph Substructures with Graph Neural Networks
6			Large Language Models as Tool Makers
14			NP-GL: Extending Power of Nature from Binary Problems to Real-World Graph Learning
8			Robustifying and Boosting Training-Free Neural Architecture Search
7			Guess & Sketch: Language Model Guided Transpilation
20	Fair Error-Bound Scaling	A Large-Scale Medical Image Segmentation Dataset for Fairness Learning Using Segment Anything Model	FairSeg: A Large-Scale Medical Image Segmentation Dataset for Fairness Learning Using Segment Anything Model with Fair Error-Bound Scaling
9	Ambiguous Inputs	Zero and Few-shot Semantic Parsing	Zero and Few-shot Semantic Parsing with Ambiguous Inputs
8	Feature Label Extrapolation	Self-Adaptive Augmentation	SAFLEX: Self-Adaptive Augmentation via Feature Label Extrapolation
6			Learning Grounded Action Abstractions from Language
9	Latent Diffusion Models	Language Instructed Video Prediction	Seer: Language Instructed Video Prediction with Latent Diffusion Models
11	Protein-Ligand Interaction Prior	Binding-aware 3D Molecule Diffusion Models	Protein-Ligand Interaction Prior for Binding-aware 3D Molecule Diffusion Models
10	Representation Learning for Causal Inference	Conditional Instrumental Variable Regression	Conditional Instrumental Variable Regression with Representation Learning for Causal Inference
9	Contrastive and Locally Sparse Perturbations	Explaining Time Series	Explaining Time Series via Contrastive and Locally Sparse Perturbations
15			VONet: Unsupervised Video Object Learning With Parallel U-Net Attention and Object-wise Sequential VAE
10			LayoutNUWA: Revealing the Hidden Layout Expertise of Large Language Models
10	Scaling Up Zeroth-Order Optimization	Deep Model Training	DeepZero: Scaling Up Zeroth-Order Optimization for Deep Model Training
12	Large Language Models	Trial-and-Error Problem Solving	Boosting of Thoughts: Trial-and-Error Problem Solving with Large Language Models
14	Low Rank Approximation Re-ranking for In-Context Learning	Dual Queries	DQ-LoRe: Dual Queries with Low Rank Approximation Re-ranking for In-Context Learning
6	Efficient Integrators	Diffusion Generative Models	Efficient Integrators for Diffusion Generative Models
9	Leveraging Hyperbolic Embeddings	Coarse-to-Fine Robot Design	Leveraging Hyperbolic Embeddings for Coarse-to-Fine Robot Design
7	Transformer	Large-Vocabulary 3D Diffusion Model	Large-Vocabulary 3D Diffusion Model with Transformer
10			An Investigation of Representation and Allocation Harms in Contrastive Learning
10	Gaussian Processes	Solving High Frequency and Multi-Scale PDEs	Solving High Frequency and Multi-Scale PDEs with Gaussian Processes
